Store,DayOFridayWednesdayeek,Date,Sales,Customers,Popularity,StateHoliday,SchoolHoliday,IsStoreOpen,PopularityLevel,Store_is_Closed,PromoRunning
Store_ID 931,Thursday,Jun-13,4380,598,0.0125,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Jun-13,4435,524,0.0111,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Jun-13,3091,432,0.0064,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jun-13,2035,279,0.0027,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jun-13,4130,538,0.0106,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Jun-13,4005,556,0.0106,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jun-13,3331,489,0.0078,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Jun-13,4344,625,0.0129,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jun-13,4490,585,0.0125,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Jun-13,3306,464,0.0073,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jun-13,2584,333,0.0041,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jul-13,5034,634,0.0152,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Jul-13,4703,608,0.0136,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Jul-13,4726,560,0.0126,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Jul-13,5651,720,0.0194,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Jul-13,4778,604,0.0137,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Jul-13,4023,569,0.0109,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jul-13,3087,508,0.0075,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jul-13,4553,684,0.0148,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Jul-13,4283,638,0.013,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jul-13,3871,580,0.0107,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Jul-13,5168,686,0.0169,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jul-13,3991,607,0.0115,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Jul-13,4224,629,0.0126,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jul-13,3666,565,0.0099,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jul-13,6677,749,0.0238,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Jul-13,4894,663,0.0154,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Jul-13,4966,671,0.0159,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Jul-13,5385,781,0.02,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Jul-13,5847,707,0.0197,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Jul-13,3974,649,0.0123,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jul-13,3303,583,0.0092,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jul-13,5152,783,0.0192,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Jul-13,5231,758,0.0189,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jul-13,5404,807,0.0208,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Jul-13,5238,808,0.0201,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jul-13,4798,689,0.0157,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Jul-13,4566,729,0.0158,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jul-13,3633,590,0.0102,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Jul-13,7195,826,0.0283,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Jul-13,6624,777,0.0245,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Jul-13,6283,812,0.0243,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Aug-13,6525,863,0.0268,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Aug-13,5025,735,0.0176,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Aug-13,4493,683,0.0146,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Aug-13,3375,535,0.0086,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Aug-13,6155,809,0.0237,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Aug-13,6202,787,0.0232,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Aug-13,5242,767,0.0191,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Aug-13,5137,738,0.018,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Aug-13,4451,629,0.0133,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Aug-13,3880,579,0.0107,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Aug-13,3251,443,0.0069,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Aug-13,6191,752,0.0222,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Aug-13,5333,642,0.0163,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Aug-13,4996,689,0.0164,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Aug-13,5255,750,0.0188,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Aug-13,4486,637,0.0136,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Aug-13,3716,570,0.0101,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Aug-13,2751,411,0.0054,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Aug-13,4147,610,0.012,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Aug-13,4240,610,0.0123,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Aug-13,3508,547,0.0091,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Aug-13,4559,671,0.0146,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Aug-13,4543,635,0.0137,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Aug-13,3990,626,0.0119,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Aug-13,2737,475,0.0062,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Aug-13,5122,630,0.0154,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Aug-13,4616,610,0.0134,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Aug-13,4260,577,0.0117,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Aug-13,4676,649,0.0144,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Aug-13,4961,614,0.0145,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Aug-13,3433,464,0.0076,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Sep-13,1642,202,0.0016,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Sep-13,3393,421,0.0068,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Sep-13,3077,473,0.0069,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Sep-13,3430,442,0.0072,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Sep-13,3703,586,0.0103,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Sep-13,3315,497,0.0078,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Sep-13,2338,317,0.0035,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Sep-13,1450,227,0.0016,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Sep-13,4349,426,0.0088,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Sep-13,4818,521,0.012,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Sep-13,4334,524,0.0108,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Sep-13,4160,557,0.011,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Sep-13,3793,515,0.0093,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Sep-13,2101,270,0.0027,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Sep-13,1648,250,0.002,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Sep-13,2924,407,0.0057,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Sep-13,3171,423,0.0064,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Sep-13,2804,408,0.0054,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Sep-13,3515,509,0.0085,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Sep-13,3112,437,0.0065,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Sep-13,1988,269,0.0025,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Sep-13,1272,190,0.0012,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Sep-13,4345,497,0.0103,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Sep-13,3817,449,0.0082,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Sep-13,3529,432,0.0073,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Sep-13,4561,561,0.0122,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Sep-13,3967,448,0.0085,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Sep-13,2267,289,0.0031,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Sep-13,1229,185,0.0011,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Sep-13,4438,510,0.0108,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Oct-13,3558,448,0.0076,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Oct-13,3810,504,0.0091,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Oct-13,1314,198,0.0012,Public Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Oct-13,4527,526,0.0113,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Oct-13,1836,252,0.0022,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Oct-13,1197,161,0.0009,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Oct-13,4602,533,0.0117,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Oct-13,3782,480,0.0086,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Oct-13,3277,407,0.0063,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Oct-13,4541,514,0.0111,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Oct-13,3730,431,0.0077,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Oct-13,1905,238,0.0022,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Oct-13,1186,185,0.001,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Oct-13,3327,442,0.007,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Oct-13,2638,346,0.0043,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Oct-13,3052,397,0.0058,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Oct-13,3016,397,0.0057,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Oct-13,3041,406,0.0059,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Oct-13,1760,223,0.0019,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Oct-13,1322,206,0.0013,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Oct-13,4281,461,0.0094,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Oct-13,3777,485,0.0087,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Oct-13,3511,410,0.0069,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Oct-13,4125,514,0.0101,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Oct-13,3397,411,0.0066,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Oct-13,1750,241,0.002,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Oct-13,998,126,0.0006,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Monday,Oct-13,2143,260,0.0027,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Oct-13,2803,374,0.005,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Oct-13,3000,384,0.0055,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Oct-13,3926,531,0.0099,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Nov-13,2997,394,0.0056,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Nov-13,1921,219,0.002,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Nov-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Nov-13,3979,404,0.0077,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Nov-13,4091,432,0.0084,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Nov-13,3124,352,0.0052,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Nov-13,3970,477,0.009,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Nov-13,3574,422,0.0072,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Nov-13,1815,183,0.0016,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Nov-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Nov-13,3295,418,0.0066,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Nov-13,2574,299,0.0037,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Nov-13,2902,378,0.0052,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Nov-13,3415,432,0.007,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Nov-13,3164,341,0.0051,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Nov-13,1986,228,0.0022,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Nov-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Nov-13,4500,436,0.0093,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Nov-13,3317,362,0.0057,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Nov-13,3357,367,0.0059,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Nov-13,4533,495,0.0107,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Nov-13,3161,379,0.0057,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Nov-13,2204,241,0.0025,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Nov-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Nov-13,3665,405,0.0071,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Nov-13,3062,358,0.0052,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Nov-13,3138,324,0.0048,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Nov-13,4348,469,0.0097,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Nov-13,3675,347,0.0061,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Nov-13,3239,293,0.0045,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Dec-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Dec-13,5501,514,0.0135,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Dec-13,4892,469,0.0109,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Dec-13,3986,384,0.0073,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Dec-13,4761,445,0.0101,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Dec-13,3272,351,0.0055,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Dec-13,2173,261,0.0027,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Dec-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Dec-13,3931,422,0.0079,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Dec-13,3733,402,0.0071,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Dec-13,2868,362,0.0049,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Dec-13,4097,458,0.0089,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Dec-13,3360,356,0.0057,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Dec-13,2673,294,0.0037,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Dec-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Dec-13,6211,517,0.0153,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Dec-13,6093,516,0.015,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Dec-13,4889,438,0.0102,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Dec-13,5381,545,0.014,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Dec-13,5697,504,0.0137,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Dec-13,3252,311,0.0048,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Dec-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Dec-13,7127,775,0.0263,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Dec-13,2651,300,0.0038,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Dec-13,0,0,0,Christmas Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 931,Thursday,Dec-13,0,0,0,Christmas Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 931,Friday,Dec-13,3694,430,0.0076,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Dec-13,2676,301,0.0038,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Dec-13,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Dec-13,5614,648,0.0173,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Dec-13,3271,395,0.0062,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jan-14,0,0,0,Public Holiday,School Holiday,Store Closed,Low Popularity,1,0
Store_ID 931,Thursday,Jan-14,3871,447,0.0082,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jan-14,3379,394,0.0063,No Holiday,School Holiday,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Jan-14,2075,260,0.0026,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jan-14,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Jan-14,4158,421,0.0083,No Holiday,School Holiday,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Jan-14,4006,434,0.0083,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Jan-14,3178,335,0.0051,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Jan-14,3340,398,0.0063,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Jan-14,3704,405,0.0071,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Jan-14,1824,197,0.0017,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jan-14,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Jan-14,2514,303,0.0036,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Jan-14,2343,322,0.0036,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jan-14,2447,298,0.0035,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Jan-14,3100,386,0.0057,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jan-14,2621,322,0.004,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Jan-14,1971,228,0.0021,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jan-14,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Jan-14,3872,411,0.0076,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Jan-14,2711,327,0.0042,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Wednesday,Jan-14,2713,276,0.0036,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Thursday,Jan-14,3441,399,0.0065,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Friday,Jan-14,3470,389,0.0064,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Saturday,Jan-14,2038,229,0.0022,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Jan-14,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Jan-14,2295,287,0.0031,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Tuesday,Jan-14,2604,319,0.004,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Wednesday,Jan-14,2474,278,0.0033,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Thursday,Jan-14,2902,390,0.0054,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Friday,Jan-14,3643,403,0.007,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Saturday,Feb-14,2132,208,0.0021,No Holiday,Schools Open,Store Open without Promo,Low Popularity,0,0
Store_ID 931,Sunday,Feb-14,0,0,0,No Holiday,Schools Open,Store Closed,Low Popularity,1,0
Store_ID 931,Monday,Feb-14,4679,458,0.0102,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
Store_ID 931,Tuesday,Feb-14,4047,415,0.008,No Holiday,Schools Open,Store Open with Promo,Low Popularity,0,1
